IDLink,LinkedIn
24219.0,1
77647.0,3
24216.0,83
24217.0,1
77657.0,355
24218.0,0
24275.0,0
77651.0,1196
24226.0,10
24242.0,17
24338.0,2
24220.0,0
24221.0,1067
77692.0,45
77706.0,77
77698.0,70
24222.0,6
77656.0,7651
77682.0,177
77655.0,90
77869.0,2086
24272.0,130
24277.0,4
24322.0,21
24230.0,31
77661.0,62
77666.0,120
77685.0,719
24263.0,2582
24273.0,5
24252.0,8
24238.0,3
77669.0,564
77677.0,534
24254.0,2
77659.0,0
77671.0,948
24241.0,2
77697.0,126
24248.0,1
24265.0,3
24253.0,0
24243.0,16
24239.0,17
77678.0,8
77720.0,5
24251.0,8
24249.0,14
24269.0,16
24245.0,0
77670.0,126
77700.0,28
77672.0,37
24247.0,22
24281.0,5
77667.0,17
24250.0,9
77674.0,99
77743.0,64
77704.0,7
24264.0,5
24257.0,18
24258.0,61
77673.0,38
77679.0,257
77721.0,1259
77736.0,46
77708.0,0
24261.0,1
24270.0,10
24286.0,0
24259.0,11
24262.0,0
24266.0,107
77686.0,178
77730.0,20
77710.0,1
24378.0,0
24382.0,104
24414.0,0
24443.0,144
77812.0,3575
77915.0,64
77924.0,283
24299.0,4
77680.0,11
77747.0,33
24312.0,2
77719.0,31
77699.0,259
77687.0,473
77683.0,44
77703.0,172
77726.0,15
77688.0,1267
24294.0,0
77690.0,16
77749.0,67
77691.0,59
77694.0,39
24343.0,26
24285.0,0
24278.0,5
77742.0,32
24283.0,0
77751.0,374
24284.0,19
77705.0,10
77740.0,80
77737.0,0
24327.0,20
24329.0,59
24290.0,3
77711.0,90
77712.0,1
77732.0,145
77713.0,1
24295.0,6
24292.0,443
24291.0,816
77722.0,7
24296.0,145
24297.0,2
77714.0,17
24309.0,0
24304.0,15
24320.0,11
24305.0,0
24301.0,11
24302.0,0
24306.0,22
24303.0,0
24330.0,1
24307.0,70
77718.0,423
24308.0,3
24311.0,12
24332.0,989
77734.0,407
24365.0,0
24313.0,56
77723.0,19
24345.0,1
77725.0,2
77728.0,55
77739.0,14
24318.0,12
24315.0,19
24317.0,16
77792.0,28
77733.0,0
77731.0,0
77729.0,0
77779.0,30
77782.0,4
24349.0,3
77783.0,120
77735.0,95
24352.0,0
24321.0,1
77738.0,2
24325.0,59
24324.0,47
77811.0,4
77793.0,0
77741.0,99
77761.0,470
77824.0,11
24333.0,13
24334.0,70
77784.0,315
77764.0,12
24364.0,1
24331.0,105
24370.0,0
77745.0,105
77781.0,13
24336.0,28
24380.0,0
24339.0,10
77803.0,0
24335.0,16
77798.0,7
77813.0,27
24374.0,1
77835.0,25
77774.0,146
77754.0,1719
77750.0,467
77753.0,115
24354.0,0
77804.0,9
77771.0,0
24342.0,16
24344.0,8
77756.0,358
24346.0,7
24358.0,1
24347.0,11
77841.0,3
77805.0,15
77790.0,0
77837.0,1252
77809.0,13
77810.0,884
77840.0,4
77843.0,864
77839.0,1
77815.0,6
77814.0,4
77822.0,860
77820.0,0
24376.0,0
77826.0,9
77762.0,36
77842.0,1
24435.0,0
77838.0,7
24351.0,6
77767.0,126
24419.0,0
77844.0,151
78010.0,2
77769.0,734
24393.0,8
24353.0,0
77775.0,53
77770.0,39
24357.0,1
24379.0,11
77772.0,356
24373.0,6
24381.0,3
24375.0,3
24355.0,58
77789.0,0
77776.0,32
24359.0,299
77825.0,9217
24372.0,4
24360.0,11
24385.0,0
77846.0,7
77785.0,17
24386.0,1
24361.0,99
24362.0,30
24363.0,0
77791.0,150
77787.0,0
77786.0,1
24384.0,2
77788.0,378
77794.0,3
24366.0,10
24369.0,1
24430.0,40
77796.0,89
77935.0,110
24368.0,19
77797.0,7
77795.0,1516
24367.0,46
24595.0,0
78026.0,11
78075.0,773
24371.0,68
77799.0,1786
77800.0,1922
24389.0,215
77864.0,22
77801.0,977
77802.0,48
77808.0,88
24424.0,0
24383.0,5
24439.0,107
77807.0,820
77817.0,158
24397.0,8
24423.0,18
77872.0,40
77862.0,2
77823.0,885
77816.0,167
24400.0,0
24390.0,3
77863.0,10
77818.0,2
24391.0,82
24388.0,14
24422.0,0
24387.0,0
77827.0,65
77828.0,31
24392.0,144
24425.0,2
77865.0,44
77830.0,14
77832.0,3277
77833.0,2
77834.0,71
24396.0,3
77934.0,6
77831.0,29
77845.0,351
77876.0,1848
24415.0,2
24394.0,22
77882.0,22
24398.0,0
77866.0,43
77879.0,3
24457.0,11
24405.0,11
77848.0,1026
77856.0,6
77875.0,0
24551.0,0
77894.0,925
77855.0,154
77911.0,35
24438.0,29
77901.0,0
24411.0,13
24460.0,110
24441.0,0
77859.0,20
77898.0,0
77907.0,0
24403.0,41
24404.0,8
24406.0,31
24407.0,91
24410.0,105
77906.0,0
77849.0,312
77852.0,50
77916.0,1
24416.0,1
78177.0,1
77857.0,7
77858.0,7
77923.0,0
24444.0,20
24401.0,410
24402.0,8
24482.0,0
24413.0,0
24417.0,1
24456.0,0
77854.0,27
77861.0,1
24446.0,8
77926.0,311
24463.0,2
78199.0,0
78202.0,0
24408.0,175
24409.0,6
24418.0,0
24464.0,1
77851.0,10
77853.0,138
77881.0,128
77889.0,28
77890.0,43
24412.0,3
77936.0,9
24426.0,45
24429.0,35
24485.0,0
77850.0,118
24427.0,0
24470.0,26
77860.0,2
77867.0,9
24473.0,19
24434.0,10
77897.0,2397
77873.0,3
77871.0,4
24474.0,24
24613.0,1
77945.0,14
77870.0,1
24477.0,24
77950.0,0
24431.0,0
77878.0,54
24484.0,17
24440.0,45
24461.0,0
77877.0,135
24481.0,6
77951.0,0
24466.0,3
24436.0,11
24433.0,88
77886.0,579
77887.0,1379
77900.0,135
77912.0,579
77880.0,28
24486.0,0
77888.0,43
24437.0,25
77895.0,753
77947.0,20
77948.0,535
24480.0,6
24442.0,88
77920.0,186
77962.0,2
77896.0,92
77960.0,67
24498.0,0
77903.0,417
77902.0,69
24504.0,0
24454.0,5
24505.0,0
77963.0,8
24507.0,0
24506.0,5
77908.0,257
77919.0,69
77927.0,22
24653.0,1
24644.0,0
24573.0,158
24558.0,3
77899.0,896
24447.0,2
77922.0,54
77937.0,400
77914.0,3
24445.0,0
24560.0,5
77905.0,4
77904.0,4
77918.0,296
24511.0,21
24448.0,39
24643.0,2
77909.0,119
77940.0,34
77928.0,83
24516.0,0
77913.0,20
24489.0,17
24491.0,15
24519.0,1
24518.0,561
77921.0,8287
24492.0,40
24475.0,3
24450.0,11
77958.0,510
77944.0,150
24557.0,4
24449.0,6
24471.0,9
24451.0,13
77973.0,51
24524.0,0
24554.0,7
77976.0,23
77938.0,364
77964.0,31
24453.0,7
24459.0,6
24553.0,0
24559.0,32
24528.0,0
24455.0,2
24556.0,2
77932.0,47
24478.0,2
77929.0,1644
24458.0,61
24468.0,0
24533.0,0
24543.0,0
24532.0,0
24465.0,26
24467.0,3
24538.0,22
78000.0,30
77983.0,0
24569.0,0
77996.0,643
24469.0,1
24555.0,189
78005.0,217
77943.0,96
77952.0,83
77982.0,0
24472.0,214
77949.0,52
78136.0,31
77987.0,0
24479.0,71
77984.0,0
78143.0,101
24487.0,0
24490.0,14
77989.0,6
77978.0,313
24508.0,3
77993.0,1
24583.0,189
24574.0,0
24488.0,6
24496.0,1
24503.0,2
24667.0,51
77959.0,3
77956.0,81
24494.0,2
24493.0,0
24495.0,14
24497.0,5
24671.0,0
25007.0,3
78283.0,5950
78310.0,163
78001.0,0
24500.0,116
24502.0,147
24499.0,204
77967.0,29
24509.0,21
24501.0,17
78006.0,99
24625.0,8
77975.0,40
24514.0,32
24517.0,0
24526.0,3
24513.0,5
24515.0,507
77969.0,36
77968.0,36
24510.0,5
24589.0,0
24512.0,96
24520.0,0
24591.0,3
24592.0,3
24876.0,7
24523.0,2
24521.0,0
24596.0,0
77972.0,625
24525.0,8
24531.0,0
24522.0,0
78061.0,466
77992.0,1
78014.0,0
78102.0,1
77995.0,23
24601.0,0
24529.0,0
24549.0,223
24527.0,0
24606.0,17
24530.0,0
24605.0,2
24542.0,0
24609.0,7
78115.0,195
24535.0,293
24536.0,5
78020.0,83
24537.0,1
78092.0,47
24539.0,5
24540.0,0
24541.0,28
24619.0,4
24567.0,11
24534.0,47
78038.0,383
78037.0,604
24562.0,1
24628.0,0
24544.0,2
24629.0,52
24627.0,0
24548.0,3
24581.0,1
78040.0,0
24631.0,0
78155.0,863
24546.0,6
24550.0,6
24547.0,4
24552.0,42
77986.0,886
78154.0,1398
24561.0,0
24565.0,1
24645.0,0
78004.0,49
78052.0,2
24563.0,7
77999.0,33
24580.0,1
24679.0,4
24658.0,10
24659.0,0
24566.0,5
24572.0,0
24568.0,0
77991.0,15
24570.0,13
78077.0,0
77997.0,0
78064.0,1
24578.0,3
24723.0,447
24575.0,10
24571.0,2
24672.0,4
24577.0,21
24576.0,15
24641.0,7
24717.0,19
24579.0,0
24586.0,8
24621.0,5
24684.0,0
24685.0,1
24582.0,13
24683.0,44
24686.0,39
24740.0,2
24588.0,0
24692.0,0
78097.0,5
24693.0,1
24584.0,2
24697.0,0
24587.0,5
24703.0,0
24708.0,1
24698.0,0
24635.0,0
24590.0,9
24702.0,1
78034.0,390
24597.0,9
24600.0,0
24594.0,13
24598.0,96
24593.0,4
78144.0,5
78012.0,6
24709.0,31
24711.0,0
24713.0,0
24607.0,31
24742.0,0
24602.0,4
24720.0,0
24732.0,0
78062.0,15
24599.0,0
24612.0,0
24626.0,1
24719.0,0
24604.0,20
78019.0,74
24603.0,0
78039.0,804
78067.0,3127
24725.0,0
24730.0,0
24615.0,8
78101.0,16
78016.0,22
24617.0,0
78027.0,56
24608.0,0
78029.0,1
24610.0,0
24620.0,10
24729.0,11
24728.0,24
78033.0,2782
24611.0,1
24614.0,4
78023.0,146
24624.0,6
78028.0,14
24616.0,0
78048.0,15
78068.0,5
78108.0,1
24662.0,0
24674.0,1
24736.0,5
78109.0,3
24735.0,46
24622.0,3
78042.0,11
78124.0,0
24630.0,1
78043.0,617
24741.0,20
24632.0,6
78035.0,213
24623.0,11
78142.0,56
78093.0,3
24650.0,0
24634.0,0
78049.0,355
24637.0,8
24744.0,0
24633.0,1
24638.0,1
78045.0,0
24636.0,0
24746.0,0
24646.0,0
24745.0,0
78050.0,21
24654.0,44
24639.0,1
24640.0,20
24642.0,2
24760.0,0
24770.0,0
24661.0,7
24663.0,5
24648.0,0
24660.0,315
24757.0,16
24761.0,73
78100.0,16
78250.0,0
24734.0,21
24665.0,26
24655.0,20
78055.0,0
24656.0,9
24664.0,4
24759.0,6
24649.0,8
78084.0,530
78058.0,0
24651.0,371
78131.0,0
24668.0,726
24669.0,39
24771.0,8
78066.0,34
24666.0,3
24748.0,7
24704.0,1
24751.0,4
78148.0,463
24833.0,8
24706.0,0
24673.0,0
24678.0,0
24756.0,2
24785.0,137
24670.0,16
24677.0,0
78071.0,1826
24681.0,2
24739.0,2
24784.0,1
24676.0,41
24675.0,7
24680.0,36
78145.0,0
24783.0,0
78149.0,29
78072.0,0
24687.0,2
24768.0,4
78082.0,150
78121.0,917
78078.0,7914
24754.0,12
24755.0,11
24695.0,2
24688.0,17
24682.0,8
78076.0,179
78085.0,115
78153.0,19
78162.0,2486
24710.0,643
24694.0,0
78079.0,105
24689.0,20
24690.0,4
24691.0,2
78117.0,328
24705.0,23
78086.0,2
78138.0,492
78089.0,5
24699.0,3
78147.0,72
24743.0,4
24696.0,0
24700.0,110
24707.0,16
24701.0,3
78150.0,0
78171.0,0
78090.0,317
78091.0,36
78172.0,0
24803.0,1
78087.0,99
24805.0,0
24814.0,0
78096.0,25
78161.0,154
24804.0,0
24799.0,32
24767.0,52
24769.0,1
78095.0,6
24714.0,1
24716.0,7
78088.0,34
78402.0,0
78473.0,0
24834.0,0
78098.0,84
24721.0,4
24724.0,9
78094.0,25
24722.0,19
24715.0,0
78105.0,104
24726.0,20
24727.0,4
24747.0,2
24749.0,2
24731.0,8
78133.0,466
78107.0,139
24733.0,31
78169.0,75
24819.0,0
78106.0,408
78159.0,0
24826.0,0
78126.0,8
24737.0,3
24738.0,7
24822.0,0
78111.0,2315
78112.0,114
78113.0,75
78118.0,61
24763.0,2
24764.0,16
24901.0,24
78173.0,0
24832.0,0
78122.0,37
24752.0,0
24835.0,3
24753.0,5
24828.0,167
78127.0,352
78194.0,856
78170.0,9
24806.0,2
24774.0,10
78168.0,5
78125.0,98
24750.0,4
24758.0,94
24839.0,2
78174.0,1
78176.0,63
78120.0,1194
78128.0,59
24762.0,10
24765.0,4
24766.0,4
78132.0,59
24773.0,29
24775.0,20
24772.0,2
78129.0,4
78130.0,4
78180.0,0
78181.0,0
78183.0,0
78187.0,7
78135.0,93
24779.0,2
24789.0,5
24790.0,2
24778.0,85
78152.0,119
24823.0,25
24888.0,2
24786.0,0
24873.0,0
24777.0,30
24787.0,34
78141.0,23
24780.0,1
24782.0,2
78139.0,117
24810.0,0
24851.0,28
78140.0,0
78157.0,8236
25099.0,11
78456.0,1
78466.0,0
78483.0,0
78542.0,31
24792.0,72
24850.0,2
24855.0,0
24788.0,2
78146.0,192
24854.0,2
24793.0,17
78165.0,147
24798.0,186
24856.0,15
24812.0,0
24796.0,0
24795.0,6
78186.0,93
24797.0,13
24794.0,2
24801.0,14
24802.0,0
78164.0,107
78192.0,30
78413.0,0
24846.0,37
78196.0,31
24863.0,7
78197.0,1
78160.0,3
78243.0,1637
24808.0,5
24807.0,6
24865.0,1
24844.0,0
24809.0,0
24818.0,0
24811.0,0
24816.0,6
24813.0,0
78163.0,54
24817.0,44
24815.0,25
78158.0,23
24905.0,0
24929.0,0
24821.0,94
78376.0,30
78209.0,0
78216.0,16
78210.0,149
24824.0,53
24829.0,12
24842.0,87
24942.0,2
78213.0,234
78279.0,4
24825.0,34
24910.0,0
24918.0,0
78179.0,103
24899.0,0
24830.0,16
78208.0,9
78222.0,5
24845.0,8
24914.0,0
24840.0,3
78167.0,0
24837.0,4
78224.0,0
24831.0,110
24920.0,2
25018.0,240
78188.0,73
78193.0,95
24926.0,220
78230.0,1
78185.0,29
78190.0,0
78235.0,0
25011.0,0
24848.0,0
78238.0,0
24894.0,158
24847.0,7
78253.0,109
24852.0,9
24915.0,2
24870.0,3
24903.0,0
24849.0,1
24853.0,10
78246.0,238
24857.0,1
24858.0,4
24943.0,1
78191.0,1
24868.0,234
24859.0,1
24862.0,1
24860.0,1
78220.0,14
78239.0,1
24952.0,23
24864.0,0
78198.0,10
24955.0,1
78255.0,2
24861.0,0
78195.0,0
24867.0,8
24900.0,2
24902.0,48
25047.0,222
24959.0,34
24956.0,22
24960.0,49
24869.0,11
24872.0,9
25127.0,0
25133.0,0
78265.0,41
24896.0,31
78264.0,1
25085.0,11
24871.0,3
78379.0,0
78267.0,37
24874.0,77
24875.0,0
78219.0,29
78226.0,679
78240.0,23
78206.0,1
78214.0,163
24883.0,0
24884.0,0
24966.0,0
24885.0,1
24891.0,6
24897.0,0
24887.0,16
24886.0,2
24895.0,2
24882.0,67
78329.0,1182
24997.0,1
24892.0,0
78215.0,3
24890.0,0
24889.0,1
24898.0,9
24893.0,2
78218.0,1
78221.0,21
25040.0,21
25029.0,139
24907.0,0
24935.0,2
24904.0,0
78234.0,1854
78228.0,9
78285.0,8
78286.0,0
25041.0,1
25005.0,5
78362.0,11
24985.0,1
78289.0,3
24906.0,1
25043.0,1
24908.0,2
78439.0,0
25008.0,42
78223.0,37
24944.0,0
24973.0,5
24919.0,23
24916.0,17
24917.0,1
78225.0,101
78294.0,204
24912.0,13
24911.0,2
24998.0,22
78319.0,5
78236.0,35
78302.0,0
78301.0,0
24953.0,2
24930.0,1
24924.0,5
78311.0,0
78418.0,0
78227.0,15
78231.0,39
78297.0,18
78390.0,0
78232.0,0
25002.0,0
25031.0,147
24989.0,23
24972.0,0
24946.0,1
24921.0,14
24922.0,26
78229.0,19
78338.0,1
24923.0,1483
78316.0,1
24925.0,1
78306.0,0
24927.0,6
24928.0,0
78313.0,595
78317.0,1
78312.0,0
78314.0,703
78315.0,25
78367.0,0
78272.0,289
78320.0,33
24940.0,3
78237.0,397
78233.0,15
78495.0,119
78318.0,10
24931.0,4
78331.0,0
78400.0,0
24945.0,31
24936.0,1
78330.0,0
78341.0,0
78337.0,2
25036.0,30
24934.0,0
78340.0,0
78339.0,112
24937.0,3
25016.0,0
78472.0,0
24933.0,9
24938.0,7
78351.0,7
24939.0,1
24932.0,67
78352.0,28
78354.0,7
78414.0,0
78420.0,0
78589.0,0
78245.0,0
78435.0,3
25025.0,3
78249.0,298
25022.0,3
24949.0,34
24951.0,11
24965.0,0
24992.0,2
25065.0,2
78365.0,84
25055.0,0
24941.0,5
78252.0,23
78254.0,263
24950.0,5
78248.0,496
78391.0,16
24947.0,8
78366.0,0
78277.0,56
78438.0,6
24963.0,2
78251.0,47
24958.0,4
78369.0,12
78280.0,47
78372.0,1
78377.0,2019
24957.0,4
78257.0,124
78259.0,1411
78260.0,127
78261.0,120
24954.0,1
24984.0,6
25112.0,0
78374.0,0
78373.0,6
78380.0,0
78415.0,0
78266.0,301
78384.0,306
78381.0,0
24964.0,1
78385.0,5
78386.0,1
78270.0,18
78262.0,15
24961.0,15
24991.0,29
25054.0,0
78416.0,0
24962.0,10
78387.0,10
78263.0,2
78296.0,22
25061.0,0
24969.0,2
24970.0,4
78392.0,0
78269.0,9
78278.0,842
24971.0,0
24988.0,3
25081.0,11
24967.0,16
24968.0,0
78405.0,28
78274.0,0
24979.0,4
24980.0,4
78273.0,37
78412.0,1
24978.0,1
78275.0,33
78284.0,352
24982.0,5
24976.0,9
78401.0,78
25056.0,0
24974.0,12
24975.0,9
78403.0,5
24981.0,1
78287.0,449
78434.0,40
24977.0,10
25046.0,4
24999.0,292
78288.0,252
24986.0,10
78282.0,53
24983.0,29
78290.0,47
78406.0,294
24990.0,550
25105.0,31
25042.0,1
24987.0,72
78409.0,116
78295.0,21
78291.0,18
78408.0,8
24995.0,22
24993.0,4
78481.0,311
78299.0,0
78292.0,314
78293.0,4
78300.0,38
78322.0,187
25001.0,6
25000.0,0
78421.0,0
78419.0,0
78308.0,720
78335.0,9
78309.0,0
78523.0,0
24996.0,11
24994.0,0
25014.0,13
25093.0,6
78426.0,6
25066.0,0
78423.0,0
78389.0,912
78425.0,0
25006.0,10
78427.0,0
78303.0,786
78304.0,692
25003.0,29
78323.0,308
78357.0,9
25019.0,29
25050.0,1
25009.0,8
25053.0,21
78307.0,837
78334.0,3632
78336.0,219
25004.0,2
25012.0,2
25039.0,0
78325.0,478
25070.0,1
78428.0,3
78429.0,0
78343.0,379
78344.0,209
78345.0,114
25013.0,15
78333.0,2976
78326.0,42
78324.0,324
78431.0,1
78327.0,1
78470.0,1586
78356.0,338
25015.0,3
25017.0,0
78348.0,5
78359.0,751
78360.0,32
78361.0,32
78533.0,265
25021.0,0
25026.0,0
25058.0,62
25027.0,4
78346.0,18
78347.0,1
25084.0,10
78363.0,1741
78364.0,7
78433.0,11
25364.0,5
25395.0,43
78624.0,56
78640.0,747
78655.0,548
78696.0,137
78703.0,77
78704.0,64
78731.0,34
78737.0,990
78762.0,258
25030.0,166
25064.0,1
25020.0,205
25023.0,1
78541.0,685
78410.0,710
25171.0,9
25028.0,2
25032.0,6
78370.0,426
78371.0,14
78383.0,192
78417.0,63
78506.0,232
25034.0,1
25037.0,1
25035.0,10
78442.0,0
25033.0,6
78388.0,474
78395.0,8819
25082.0,3
78368.0,0
78487.0,209
78375.0,69
78443.0,4
25038.0,51
78444.0,8
78452.0,82
25101.0,0
25045.0,17
78445.0,1
25113.0,1
78396.0,29
78382.0,2057
78446.0,22
78411.0,11
25107.0,0
25044.0,0
25052.0,10
78448.0,19
78447.0,57
78526.0,295
78441.0,1
78451.0,6
78450.0,22
25048.0,1
25049.0,8
78453.0,0
25051.0,2
25129.0,0
25132.0,1
25060.0,3
78407.0,0
25138.0,7
78437.0,10
25062.0,0
25059.0,0
25144.0,24
78422.0,321
25097.0,2
25149.0,0
25063.0,0
25078.0,1
25151.0,4
25157.0,2
25163.0,0
25156.0,59
25067.0,130
25090.0,0
25164.0,0
25165.0,389
25068.0,8
25075.0,1
25071.0,4
25069.0,19
78436.0,5
25073.0,3
25072.0,0
25176.0,3
25077.0,15
25080.0,0
25074.0,2
25086.0,53
78801.0,88
25076.0,13
25087.0,3
25088.0,0
78432.0,71
25291.0,0
25083.0,10
25182.0,3
78440.0,43
25089.0,4
25094.0,14
25185.0,8
25092.0,2
25091.0,51
25272.0,0
25095.0,0
25102.0,3
25096.0,41
78479.0,85
25191.0,0
78458.0,36
25114.0,1
25098.0,3
25203.0,1
78500.0,0
25103.0,0
25209.0,16
25210.0,0
78491.0,11
78503.0,2
25104.0,11
25108.0,11
25109.0,2
25100.0,0
25215.0,1
25106.0,1
25110.0,9
25115.0,4
78505.0,0
25220.0,15
25117.0,7
25116.0,9
25224.0,4
25111.0,1
78637.0,300
78508.0,1
25265.0,7
78743.0,13
25121.0,1
78484.0,131
25232.0,1
25124.0,6
25118.0,12
25122.0,1
25119.0,6
25123.0,6
25233.0,17
78454.0,44
78461.0,2357
78475.0,9630
25197.0,19
25142.0,34
25154.0,367
25174.0,15
25239.0,0
25120.0,5
78622.0,0
78474.0,564
78646.0,0
25125.0,1
25130.0,12
25206.0,4
25248.0,29
25128.0,8
25247.0,10
78516.0,916
78467.0,167
25126.0,1
78455.0,2710
78518.0,4
25134.0,1
25254.0,121
78469.0,273
25131.0,2
25217.0,2
25140.0,86
25155.0,3
25137.0,716
78524.0,1
25143.0,3
78464.0,2625
78478.0,43
78459.0,12
25136.0,9
78601.0,0
78535.0,0
25135.0,6
25145.0,0
25148.0,7
78529.0,6
25141.0,7
78468.0,20
78668.0,0
25147.0,14
78462.0,0
25139.0,11
78496.0,372
78536.0,10
78465.0,29
25270.0,4
78645.0,8
78540.0,33
25146.0,3
25158.0,3
25256.0,2
25238.0,1
25162.0,5
25161.0,0
25150.0,3193
25152.0,0
78480.0,1116
78586.0,483
78539.0,4
25159.0,2
25244.0,1
25153.0,63
25260.0,2
25160.0,6
25167.0,0
78477.0,4501
78501.0,601
78492.0,1
25281.0,5
25178.0,0
25166.0,3
25168.0,2
25282.0,0
25170.0,58
25169.0,1
25175.0,4
78576.0,13
25243.0,59
25180.0,124
25173.0,256
25286.0,5
25287.0,20
25292.0,1
25297.0,0
78486.0,329
78485.0,0
25184.0,0
25250.0,0
78559.0,4
25183.0,8
25356.0,24
78489.0,0
25298.0,20
78512.0,93
78567.0,54
78490.0,223
25186.0,16
25188.0,0
25181.0,1
78560.0,3
25179.0,13
25189.0,10
25190.0,11
78488.0,0
25341.0,25
78612.0,0
78497.0,18
78531.0,1780
78498.0,3
78563.0,7
25192.0,392
25194.0,0
25198.0,0
25193.0,279
25195.0,399
25202.0,11
25196.0,25
78494.0,481
25201.0,6
78610.0,216
25397.0,914
25199.0,147
25204.0,8
78507.0,21
78558.0,20
25205.0,12
25200.0,25
25212.0,0
25231.0,4
25219.0,2
78502.0,428
25208.0,1
25211.0,16
25207.0,90
78544.0,379
78545.0,20
78562.0,594
25235.0,86
25290.0,19
25316.0,0
25213.0,116
25214.0,1
78525.0,509
78527.0,58
25221.0,2
25451.0,23
25381.0,41
25218.0,180
25216.0,3
25320.0,1
25225.0,1
78632.0,1323
78574.0,0
78609.0,7
25227.0,40
25230.0,0
25222.0,7
25226.0,0
78578.0,0
78511.0,6898
25223.0,3
25360.0,1
25237.0,501
25229.0,3
78579.0,22
78615.0,0
78614.0,29
78515.0,678
78509.0,9
78510.0,21
78514.0,59
25279.0,670
25242.0,6
25228.0,5
25234.0,45
78582.0,17
78513.0,5568
25241.0,11
25325.0,4
78613.0,0
78530.0,289
78517.0,12
78594.0,1085
25371.0,2
25251.0,79
78608.0,2
25342.0,0
25343.0,0
78585.0,0
25236.0,17
25252.0,1
78584.0,0
78604.0,122
78603.0,5
78618.0,0
78599.0,0
78520.0,3322
78521.0,136
78546.0,1352
78522.0,351
25253.0,97
25301.0,3
25326.0,168
25366.0,9
25240.0,223
78605.0,0
25249.0,121
25245.0,6
78588.0,8
78587.0,37
78519.0,98
78564.0,36
25257.0,9
25271.0,67
78607.0,5
25331.0,0
78528.0,48
78595.0,6
25340.0,1
78602.0,0
25369.0,21
25261.0,1
78611.0,1
25258.0,1
25336.0,1
78547.0,23
78568.0,24
25334.0,0
78639.0,0
78600.0,7
25321.0,27
25266.0,5
25289.0,8
25264.0,61
25268.0,72
78606.0,1
78734.0,182
25259.0,63
78532.0,17
25375.0,0
25262.0,5
25349.0,2
25263.0,2
78543.0,349
25359.0,4
25353.0,0
78634.0,0
78811.0,0
78534.0,0
25267.0,1
78537.0,978
25309.0,4
25274.0,68
25355.0,0
78620.0,138
78548.0,3
25314.0,7
25303.0,174
25278.0,19
25296.0,4
25273.0,3
25275.0,30
25379.0,0
78552.0,248
25277.0,0
78628.0,0
25283.0,0
78583.0,1256
78631.0,0
25280.0,45
78549.0,1
78550.0,3
78630.0,19
25285.0,21
78555.0,21
78653.0,1617
78553.0,242
78661.0,2
78556.0,2
78633.0,0
25288.0,0
25284.0,0
78561.0,1312
78593.0,78
25344.0,2
25299.0,60
25307.0,16
25293.0,17
25295.0,19
78677.0,310
78626.0,1312
78627.0,345
25294.0,17
25367.0,3
78557.0,2
78681.0,769
25707.0,1
78810.0,2654
25322.0,4
78710.0,0
78850.0,0
25300.0,1
78565.0,119
25305.0,19
25304.0,18
25373.0,19
78569.0,273
78575.0,27
25377.0,0
25380.0,0
25308.0,208
25315.0,1
78643.0,22
25306.0,4
25313.0,1
78719.0,0
78580.0,141
25312.0,2
25311.0,1
25310.0,43
78570.0,1777
25317.0,1
78572.0,1334
25318.0,9
25339.0,16
25328.0,1
25385.0,0
25387.0,0
25319.0,4
78636.0,3519
25345.0,112
78573.0,22
78571.0,2624
25324.0,0
78623.0,29
25466.0,0
25352.0,1
78577.0,3205
25323.0,1
25337.0,4
78592.0,44
78616.0,619
78597.0,307
25327.0,3
25350.0,25
25406.0,0
25407.0,0
25618.0,7
25333.0,4
78596.0,25
25330.0,142
78598.0,14
25622.0,0
25346.0,2
25332.0,0
78617.0,157
78745.0,77
25338.0,26
25513.0,354
25422.0,7
25447.0,0
78659.0,508
78619.0,0
25421.0,22
25347.0,2
78670.0,0
25401.0,15
25445.0,0
25463.0,0
25357.0,2
25358.0,52
25428.0,0
78671.0,4
25351.0,15
25429.0,836
25354.0,9
25378.0,42
25433.0,4
78629.0,1615
78664.0,42
78736.0,0
25434.0,3
25402.0,6
78676.0,1
25438.0,0
25454.0,0
78678.0,308
25439.0,10
78679.0,0
25446.0,0
25459.0,5
78683.0,0
25362.0,10
78682.0,4
78863.0,0
25455.0,8
25361.0,12
25363.0,5
78772.0,238
78688.0,0
78694.0,19
78649.0,16
25365.0,3
78693.0,72
78644.0,248
78652.0,15
25370.0,1
25464.0,0
78635.0,118
78697.0,0
78701.0,15
78709.0,1
78718.0,0
25368.0,24
25539.0,1
25372.0,3
78700.0,10
78657.0,2601
78755.0,0
25471.0,0
78712.0,9
25436.0,6
78711.0,3
25374.0,10
78716.0,41
78720.0,1
25476.0,15
25475.0,0
78642.0,2
25376.0,8
25480.0,3
78641.0,137
25479.0,0
25382.0,4
25383.0,9
78650.0,813
25490.0,0
25657.0,0
25663.0,0
25491.0,1
78742.0,0
78651.0,0
78648.0,87
78660.0,198
25399.0,5
25389.0,1
25403.0,0
25384.0,289
25386.0,22
78746.0,0
25393.0,0
78866.0,0
25391.0,6
25388.0,0
78658.0,51
25390.0,29
78656.0,87
25396.0,23
78738.0,3
78741.0,8
25392.0,1
78695.0,610
25404.0,1
25510.0,0
78748.0,5
25517.0,5
78673.0,618
25398.0,8
25409.0,530
25405.0,3
25515.0,0
25410.0,2
25516.0,0
78747.0,0
